State,Year,Month,Time,Gender,Road_User,Age Group,Fatality
Victoria,2001,8,3:55:00 PM,Male,Motorcycle rider,17 - 25,1
Victoria,2001,8,3:55:00 PM,Male,Pedestrian,17 - 25,1
Victoria,2001,8,3:57:00 PM,Female,Pedestrian,0 - 16,1
Victoria,2001,8,4:50:00 PM,Male,Motorcycle rider,17 - 25,1
Victoria,2001,8,5:45:00 PM,Female,Driver,>= 75,1
Victoria,2001,8,5:45:00 PM,Female,Passenger,>= 75,1
Victoria,2001,8,6:30:00 PM,Male,Driver,40 - 64,1
Victoria,2001,8,7:20:00 PM,Male,Pedestrian,17 - 25,1
Victoria,2001,8,7:55:00 PM,Female,Pedestrian,65 - 74,1
Victoria,2001,8,9:50:00 PM,Female,Driver,40 - 64,1
Victoria,2001,8,10:40:00 PM,Male,Driver,40 - 64,1
Victoria,2001,8,11:55:00 PM,Male,Passenger,17 - 25,1
Victoria,2001,9,Unknown,Male,Driver,17 - 25,1
Victoria,2001,9,1:05:00 AM,Male,Pedestrian,26 - 39,1
Victoria,2001,9,1:10:00 AM,Male,Driver,40 - 64,1
Victoria,2001,9,4:50:00 AM,Male,Driver,17 - 25,1
Victoria,2001,9,6:30:00 AM,Female,Pedestrian,>= 75,1
Victoria,2001,9,6:30:00 AM,Male,Motorcycle pillion passenger,0 - 16,1
Victoria,2001,9,7:15:00 AM,Female,Pedestrian,65 - 74,1
Victoria,2001,9,9:08:00 AM,Male,Driver,65 - 74,1
Victoria,2001,9,9:30:00 AM,Male,Driver,>= 75,1
Victoria,2001,9,9:40:00 AM,Male,Driver,65 - 74,1
Victoria,2001,9,9:54:00 AM,Female,Driver,40 - 64,1
Victoria,2001,9,12:00:00 PM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,9,2:35:00 PM,Male,Passenger,0 - 16,1
Victoria,2001,9,2:40:00 PM,Female,Passenger,0 - 16,1
Victoria,2001,9,2:50:00 PM,Female,Driver,65 - 74,1
Victoria,2001,9,2:50:00 PM,Male,Driver,40 - 64,1
Victoria,2001,9,2:55:00 PM,Female,Passenger,>= 75,1
Victoria,2001,9,3:30:00 PM,Female,Pedestrian,0 - 16,1
Victoria,2001,9,3:30:00 PM,Male,Driver,40 - 64,1
Victoria,2001,9,3:35:00 PM,Female,Pedestrian,0 - 16,1
Victoria,2001,9,4:00:00 PM,Female,Passenger,>= 75,1
Victoria,2001,9,4:45:00 PM,Male,Motorcycle rider,17 - 25,1
Victoria,2001,9,6:20:00 PM,Female,Pedestrian,40 - 64,1
Victoria,2001,9,6:28:00 PM,Male,Pedestrian,0 - 16,1
Victoria,2001,9,6:55:00 PM,Female,Passenger,40 - 64,1
Victoria,2001,9,6:55:00 PM,Male,Driver,17 - 25,1
Victoria,2001,9,7:00:00 PM,Female,Driver,26 - 39,1
Victoria,2001,9,8:00:00 PM,Female,Driver,17 - 25,1
Victoria,2001,9,8:35:00 PM,Male,Driver,40 - 64,1
Victoria,2001,9,8:35:00 PM,Male,Pedestrian,26 - 39,1
Victoria,2001,9,8:57:00 PM,Male,Driver,26 - 39,1
Victoria,2001,9,9:20:00 PM,Male,Pedestrian,40 - 64,1
Victoria,2001,9,9:49:00 PM,Male,Driver,17 - 25,1
Victoria,2001,9,10:00:00 PM,Male,Driver,17 - 25,1
Victoria,2001,9,11:15:00 PM,Male,Driver,40 - 64,1
Victoria,2001,10,12:10:00 AM,Male,Driver,17 - 25,1
Victoria,2001,10,12:30:00 AM,Female,Passenger,0 - 16,1
Victoria,2001,10,12:35:00 AM,Male,Driver,26 - 39,1
Victoria,2001,10,1:45:00 AM,Male,Driver,26 - 39,1
Victoria,2001,10,3:15:00 AM,Male,Driver,17 - 25,1
Victoria,2001,10,3:30:00 AM,Male,Driver,17 - 25,1
Victoria,2001,10,4:36:00 AM,Male,Pedestrian,17 - 25,1
Victoria,2001,10,5:00:00 AM,Male,Driver,26 - 39,1
Victoria,2001,10,5:25:00 AM,Male,Driver,26 - 39,1
Victoria,2001,10,5:30:00 AM,Male,Driver,17 - 25,1
Victoria,2001,10,6:10:00 AM,Male,Motorcycle rider,40 - 64,1
Victoria,2001,10,6:40:00 AM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,10,6:55:00 AM,Male,Pedal cyclist,26 - 39,1
Victoria,2001,10,7:45:00 AM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,10,9:30:00 AM,Male,Pedestrian,>= 75,1
Victoria,2001,10,12:50:00 PM,Male,Driver,17 - 25,1
Victoria,2001,10,1:35:00 PM,Female,Pedestrian,0 - 16,1
Victoria,2001,10,1:45:00 PM,Male,Driver,65 - 74,1
Victoria,2001,10,2:00:00 PM,Female,Driver,65 - 74,1
Victoria,2001,10,2:00:00 PM,Female,Passenger,40 - 64,1
Victoria,2001,10,2:00:00 PM,Male,Driver,40 - 64,1
Victoria,2001,10,2:00:00 PM,Male,Passenger,17 - 25,1
Victoria,2001,10,2:30:00 PM,Male,Driver,>= 75,1
Victoria,2001,10,2:35:00 PM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,10,2:50:00 PM,Female,Motorcycle rider,26 - 39,1
Victoria,2001,10,3:00:00 PM,Male,Passenger,>= 75,1
Victoria,2001,10,3:27:00 PM,Male,Driver,17 - 25,1
Victoria,2001,10,4:05:00 PM,Male,Driver,40 - 64,1
Victoria,2001,10,4:40:00 PM,Male,Pedal cyclist,65 - 74,1
Victoria,2001,10,5:20:00 PM,Male,Motorcycle rider,17 - 25,1
Victoria,2001,10,5:40:00 PM,Female,Pedestrian,>= 75,1
Victoria,2001,10,5:55:00 PM,Male,Driver,17 - 25,1
Victoria,2001,10,7:00:00 PM,Male,Driver,0 - 16,1
Victoria,2001,10,7:45:00 PM,Male,Pedestrian,65 - 74,1
Victoria,2001,10,7:59:00 PM,Male,Driver,26 - 39,1
Victoria,2001,10,8:30:00 PM,Female,Pedestrian,26 - 39,1
Victoria,2001,10,8:30:00 PM,Male,Driver,26 - 39,1
Victoria,2001,10,8:40:00 PM,Male,Pedestrian,40 - 64,1
Victoria,2001,10,8:45:00 PM,Male,Passenger,26 - 39,1
Victoria,2001,10,8:49:00 PM,Male,Driver,26 - 39,1
Victoria,2001,10,8:54:00 PM,Male,Motorcycle rider,40 - 64,1
Victoria,2001,10,9:15:00 PM,Female,Passenger,17 - 25,1
Victoria,2001,10,9:20:00 PM,Male,Pedestrian,40 - 64,1
Victoria,2001,10,9:40:00 PM,Female,Driver,26 - 39,1
Victoria,2001,10,9:40:00 PM,Male,Passenger,0 - 16,2
Victoria,2001,10,9:40:00 PM,Male,Passenger,17 - 25,1
Victoria,2001,10,9:55:00 PM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,10,10:05:00 PM,Female,Passenger,>= 75,1
Victoria,2001,10,11:00:00 PM,Male,Driver,26 - 39,1
Victoria,2001,10,11:10:00 PM,Female,Driver,40 - 64,1
Victoria,2001,11,12:35:00 AM,Female,Passenger,40 - 64,1
Victoria,2001,11,12:35:00 AM,Male,Passenger,26 - 39,1
Victoria,2001,11,1:25:00 AM,Female,Passenger,40 - 64,1
Victoria,2001,11,1:25:00 AM,Male,Driver,40 - 64,1
Victoria,2001,11,2:45:00 AM,Male,Driver,26 - 39,1
Victoria,2001,11,3:30:00 AM,Male,Driver,26 - 39,1
Victoria,2001,11,3:55:00 AM,Female,Pedestrian,26 - 39,1
Victoria,2001,11,4:25:00 AM,Male,Driver,40 - 64,1
Victoria,2001,11,4:25:00 AM,Male,Passenger,40 - 64,1
Victoria,2001,11,6:30:00 AM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,11,6:45:00 AM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,11,6:50:00 AM,Male,Motorcycle rider,17 - 25,1
Victoria,2001,11,7:05:00 AM,Male,Driver,26 - 39,1
Victoria,2001,11,8:25:00 AM,Male,Driver,>= 75,1
Victoria,2001,11,8:50:00 AM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,11,8:50:00 AM,Male,Motorcycle rider,65 - 74,1
Victoria,2001,11,10:42:00 AM,Male,Driver,17 - 25,1
Victoria,2001,11,11:25:00 AM,Male,Driver,40 - 64,1
Victoria,2001,11,11:35:00 AM,Male,Pedestrian,>= 75,1
Victoria,2001,11,11:40:00 AM,Male,Motorcycle rider,40 - 64,1
Victoria,2001,11,11:45:00 AM,Male,Driver,26 - 39,1
Victoria,2001,11,12:10:00 PM,Female,Driver,40 - 64,1
Victoria,2001,11,12:30:00 PM,Male,Driver,17 - 25,1
Victoria,2001,11,12:30:00 PM,Male,Driver,40 - 64,1
Victoria,2001,11,12:55:00 PM,Female,Passenger,17 - 25,1
Victoria,2001,11,12:55:00 PM,Male,Driver,17 - 25,1
Victoria,2001,11,1:13:00 PM,Male,Motorcycle rider,17 - 25,1
Victoria,2001,11,2:15:00 PM,Male,Driver,17 - 25,1
Victoria,2001,11,3:00:00 PM,Male,Driver,>= 75,1
Victoria,2001,11,3:25:00 PM,Female,Driver,>= 75,1
Victoria,2001,11,3:50:00 PM,Male,Driver,40 - 64,1
Victoria,2001,11,4:00:00 PM,Male,Driver,40 - 64,1
Victoria,2001,11,4:10:00 PM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,11,4:34:00 PM,Female,Driver,17 - 25,1
Victoria,2001,11,5:00:00 PM,Male,Motorcycle rider,26 - 39,1
Victoria,2001,11,8:25:00 PM,Male,Driver,40 - 64,1
Victoria,2001,11,9:00:00 PM,Male,Pedestrian,0 - 16,1
